8.118319564331897276e-01
3.943825892014872103e+00
2.174756521396039144e+00
1.370947092678391099e+00
2.167917419672649615e+00
3.909228557665509474e+00
3.897000946589372350e-01
2.175075247152089553e+00
1.731428001243564774e+00
5.541037365431650485e+00
2.160769020270016938e+00
9.618543269294899112e-01
1.692198860361869706e+01
3.180876456041056288e-01
3.866204596771304125e+00
1.690842464666987510e+01
3.896872982813168185e-01
1.720046187712703345e+00
2.924499348971134172e+00
2.181578388045218642e+00
2.876896552749501623e+00
2.850075348643232420e+00
3.900233968817635177e-01
3.193284717374380022e-01
8.750054301231960707e+00
3.183121317171027087e-01
1.129938597231678443e+00
2.159587692024234507e+00
5.012992358927115077e+01
1.723912894514195049e+00
4.562514138606885705e-01
1.362089567816722191e+00
5.527841702680838409e+00
3.884755504089286493e+00
3.870831185398335261e+00
3.957824266345690400e+00
3.346918709824799265e+01
5.488258368100868978e+00
3.201019867636678562e-01
3.965567432236815293e+00
1.370561575535373278e+00
1.376853272430220265e+00
3.879720699229844527e+00
6.223708532738955190e-01
1.706069723537109395e+00
2.873179304102341014e+00
2.170850161666368461e+00
3.911674287634711256e+00
3.940461818601967980e+00
1.132450456844954045e+00
7.064609253387713617e-01
2.899534971530568939e+00
3.900002924998731579e+00
1.690698763758967615e+01
5.030974128350908359e+01
2.175555159780910408e+00
1.137320928351544413e+00
1.132408254023921312e+00
9.666776292618550759e-01
2.164026953547597554e+00
2.191251362651546408e+00
1.140412252127575909e+00
4.573165407856026876e-01
2.923135968874072343e+00
3.931782872458974953e+00
8.119919104774701024e-01
3.183387980033319797e-01
2.513616394947882071e+01
1.272363411581643611e+01
1.372138122128089055e+00
9.598214559323019479e-01
1.721391189384281040e+00
7.041603827548071903e-01
7.056927882225781934e-01
5.528353496616612572e-01
1.708256914940328164e+00
3.180835149635377057e-01
5.640981262129435514e+00
3.898629498700927343e+00
1.700440636114670667e+00
2.161436927518145090e+00
2.889636931878891701e+00
5.587933534130075763e+00
1.363890309893565966e+00
5.373524800147049696e+00
1.136010981576121015e+00
5.533068690502696008e-01
2.192839126592284416e+00
9.618102371814336582e-01
5.529604922244572007e-01
2.911083997056028050e+00
1.705186967903566497e+00
9.578794891479990303e-01
3.190746437221771981e-01
5.526673505762104810e+00
3.943942329581971329e+00
8.125847951975185834e-01
2.819697491358329700e+00
8.662415624929936442e+00
3.935267473021544227e+00
1.271682949724916334e+01
2.832838707657478139e+00
1.138957355237695479e+00
8.133647664203028649e-01
8.749073984597229625e+00
1.686500026669526875e+01
2.195720259135043761e+00
5.503174824979977231e-01
1.271031174504526895e+01
1.359252354384180350e+00
5.499968666090809810e-01
2.196316948790531409e+00
3.898203701459242998e-01
5.621190671222912272e+00
2.854290770482862616e+00
5.501716376660732877e+00
7.041850801153207717e-01
2.184071732312963920e+00
2.859515055545205353e+00
3.983285294033270141e+00
1.714572620119406476e+00
1.361542757483293009e+00
1.702877701932367760e+00
1.135024917743770345e+00
1.683557527549362476e+01
2.181404623985340852e+00
1.268214652502642537e+01
